"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","class","cluster"
-0.32988285419947,0.215564764953146,0.994692811008791,-0.174087111243805,-0.0831125265446057,0.724916132922509,0.917258095270678,0.395680474058344,0.873912041250881,0.0916732971300978,0.028114041435594,-0.0269956139175859,-0.158359575957436,-0.222556129254969,-0.193208227350161,-0.0782974079474401,0.0169399718121603,-0.0468324958949497,"van","3"
1.59267226066198,0.42117544276566,-0.372342153953005,-0.234673666997594,-0.698405649922293,0.529278485905813,-0.353935073381103,-0.253552658839351,-0.132913646576852,-0.081685104394215,0.49679655163602,0.265606494738988,-0.0259924517584561,-0.0695776694094027,-0.0660055746245331,0.0408853298803802,-0.0393847410024683,0.0269151738405332,"van","3"
-3.7596202910063,-0.190575079841897,0.0864290121291876,-1.19851129272251,-0.731103409069972,-0.702821881142465,0.0149298502027376,-0.471991223756117,0.311667463918734,-0.469971742262267,0.268413940546492,0.147073107871711,-0.0625087363887245,-0.050760159718585,0.0103741651567652,0.133413552532693,-0.171203093802222,-0.0167758970362166,"car","2"
1.74134223783081,2.82227037995866,0.109593248567917,-0.386620696712575,0.355679028263841,0.502284076311886,-0.450892898695447,0.0167782998215859,0.0360547633923168,0.46386112485468,0.364374453877147,-0.0331216705573721,0.206735232605388,-0.234448676933786,0.0775527258102634,-0.0992762398840123,0.0791290965095464,0.00167525549586931,"van","3"
-0.549810506485396,-4.75691751691106,11.670062856803,-0.149330248033448,-3.27593659613417,0.310661314632199,-2.64527036610584,0.412044900009884,-2.10649876031424,-0.344297088145809,0.187932881122558,0.134071196522886,-0.129224959045661,-0.36300660331871,0.346853687573621,-0.187867939419173,0.030775890247192,0.0156846014256383,"bus","1"
-6.44504523977356,-3.94345342984693,-2.0696970505051,0.354521792799239,0.587695586343818,-0.855972486167545,-0.741827778637537,0.216235805552084,-0.972187630120724,-0.404120600915051,-0.173000471177652,0.20745314978011,0.496058484800157,-0.186282827736186,-0.182446902829393,-0.231580496535284,0.060031938688348,0.0272048844922317,"bus","2"
0.775988807194164,2.19976784247541,-0.125201887620076,-2.12057687204621,0.18951692226245,-0.780728467180456,0.132923905523676,0.394089417928225,-0.344827586174951,-0.0627159149752372,0.0287347867514793,0.0246887764673713,-0.193923374658806,-0.0664097829981605,-0.070071582607937,0.0186941170621198,-0.050383526657526,0.0151315468907047,"bus","3"
2.14152236507566,1.16794630880346,0.651659473171764,-0.832237919760582,1.23253578984738,0.651212188195667,0.159791743670619,0.418743987965396,-0.00336204488705633,-0.0603055986262515,-0.238970216420282,0.124912333796476,0.00586654403236814,0.0983939189759263,-0.205174099320536,-0.0533845676994227,-0.0410647235715897,0.0117260164151275,"van","3"
4.4565326218098,3.08963453185635,0.10167703150922,0.534601404547168,0.562254233355324,0.300812932759479,-0.268123908256714,0.375991153612355,-0.416975755538815,0.209798519959052,-0.0627691919410444,0.281852609357858,0.417506927433819,-0.115448975134291,-0.0239997171046402,0.0489642587179283,-0.141274248022841,-0.00423986153683018,"van","3"
-1.05804710547714,1.92032347913938,0.0589995646798467,0.65280907944592,0.419842986593942,0.246278991825735,-0.569783213965758,-0.949388504783721,-0.281338038787991,0.298104591279758,0.114625281264462,-0.064606666399597,0.136066132415849,-0.182035067273557,0.00530062498119947,-0.12246607059053,0.134923569139996,0.00109175776510621,"car","3"
3.49472712171829,1.76185204202529,0.289322650999616,0.409730670052724,0.676656407210069,0.321060397010325,-0.481649381920757,-0.28153142107171,-0.136573502093829,0.0272644247807585,-0.0989154476341018,0.158350485644092,0.240462104584189,-0.200821639538489,-0.0629691858254216,0.0142186268610556,-0.0468485431506095,0.00937833206624538,"van","3"
4.38258286504182,2.42593672658054,-0.779957355313379,1.29742906532385,-0.853349469442519,0.0551097568189155,-0.321146499925334,0.399805817665875,-0.102305870649101,-0.506743344635812,-0.0714601813180537,-0.00867238371719652,0.299844555958615,0.033583485898464,0.116338313075326,-0.16339563240478,-0.0684511072298671,-0.0115219235233076,"car","3"
0.825836181860132,-0.0283087116417119,0.445019208108281,-0.299292018374813,0.569596832281418,0.0296601488054865,1.31734348477212,0.189033864490137,0.0530267567073085,-0.245256078087913,-0.0390767652553615,-0.0975305347380335,-0.107747101699967,0.0356262811384264,-0.192389116383812,-0.0856859426487596,-0.000208510581335244,0.0129901319860736,"bus","3"
1.41186798302487,0.0182752829512884,-0.122160512463142,-0.145293380812556,-0.510648475409665,0.643424421394481,-0.270195885778228,-0.5402583348324,-0.0675092903383211,-0.0749029361979165,0.381935494972803,0.147201071000859,-0.0674372412730364,-0.0484922700374895,-0.0728973583381856,-0.0410565666787518,-0.0893358238501716,0.0335386480575633,"van","3"
-1.19801216948559,0.861477201115872,0.537541133726156,-1.1944459917957,1.38861886325183,-0.833886360848458,1.17411841844521,0.488972297329855,-0.39723281234412,0.00122681273295207,0.0105753561052905,-0.101577899968833,-0.0457908661613482,-0.0235676812338779,0.143720002833996,0.145490251777709,0.0918013013301398,-0.00395458541921808,"bus","3"
-3.79611515372484,-1.2953241654016,0.174590862332629,-1.02713743795314,1.11685311553225,0.12851827049744,0.69823791073376,-0.493742780624919,-0.205968883249415,-0.543472970356071,0.202549162344452,0.0867531631196018,0.0715129048754963,0.0828826215313343,-0.00286580131313921,-0.00539441413051556,-0.0419608845099875,0.00378681940678714,"car","2"
5.27730146022546,-1.73340508355447,-0.551553948903739,0.85400203165942,-0.161152511117888,0.102618960745677,-0.782727454029451,0.880204350471035,0.598253122241833,-0.0494480604609767,-0.221162960567338,0.0253047127305785,0.155622462877853,0.155644164988284,0.128782961721388,0.015928452740383,-0.0625642120085287,0.0335233797842395,"van","1"
-0.345769266006681,1.59724391565561,0.499396826945528,0.3967637327651,0.783948390622516,-1.70155903065367,-0.255916000474628,0.469583594180912,-0.16613801208065,0.346072336651384,0.0396556500016199,-0.124811189536971,-0.2421666720754,-0.102819820154455,-0.000154249195887575,0.0779619401444659,0.0146397206852671,0.0131968465828788,"bus","3"
-4.15775360972801,-1.15360997745985,-0.403977165359521,-0.114730158805005,0.489524154418746,0.525208057859569,-0.206950425233466,0.216933866960741,0.175413965955801,0.110686959349758,-0.0102917970524566,0.162348041909494,-0.108599792091831,-0.0765185952645986,-0.160748161439591,0.00208394025391315,-0.111613140833394,-0.0156944767120283,"car","2"
-4.21006189289728,-1.0580517629771,0.595114596783767,-0.730993677918847,0.859195084540993,-0.115529866722244,0.424525979920256,-0.0786777025244093,0.436077598422696,0.0303422129838199,-0.0452150531294977,-0.113125127444997,0.149580598321027,0.0797591424047122,0.0945575174472528,-0.119684417844109,0.140098275931447,0.00875987588083078,"car","2"
